EMB_1,EMB_2,EMB_3,EMB_4,EMB_5,EMB_6,EMB_7,EMB_8,EMB_9,EMB_10,EMB_11,EMB_12,EMB_13,EMB_14,EMB_15,EMB_16,EMB_17,EMB_18,EMB_19,EMB_20,EMB_21,EMB_22,EMB_23,EMB_24,EMB_25,EMB_26,EMB_27,EMB_28,EMB_29,EMB_30,EMB_31,EMB_32,EMB_33,EMB_34,EMB_35,EMB_36,EMB_37,EMB_38,EMB_39,EMB_40,EMB_41,EMB_42,EMB_43,EMB_44,EMB_45,EMB_46,EMB_47,EMB_48,EMB_49,EMB_50,EMB_51,EMB_52,EMB_53,EMB_54,EMB_55,EMB_56,EMB_57,EMB_58,EMB_59,EMB_60,EMB_61,EMB_62,EMB_63,EMB_64,EMB_65,EMB_66,EMB_67,EMB_68,EMB_69,EMB_70,EMB_71,EMB_72,EMB_73,EMB_74,EMB_75,EMB_76,EMB_77,EMB_78,EMB_79,EMB_80,EMB_81,EMB_82,EMB_83,EMB_84,EMB_85,EMB_86,EMB_87,EMB_88,EMB_89,EMB_90,EMB_91,EMB_92,EMB_93,EMB_94,EMB_95,EMB_96,EMB_97,EMB_98,EMB_99,EMB_100,EMB_101,EMB_102,EMB_103,EMB_104,EMB_105,EMB_106,EMB_107,EMB_108,EMB_109,EMB_110,EMB_111,EMB_112,EMB_113,EMB_114,EMB_115,EMB_116,EMB_117,EMB_118,EMB_119,EMB_120,EMB_121,EMB_122,EMB_123,EMB_124,EMB_125,EMB_126,EMB_127,EMB_128,FID
0.08392848,-0.098383255,-0.12360555,-0.104025915,-0.056586552,0.089455046,0.027142648,-0.15668315,0.054309774,0.0011496933,0.0069076614,-0.0024391522,-0.0058315136,-0.12956786,0.13753751,0.08442255,0.058783997,-0.13985628,0.06110009,-0.04555936,0.017793022,0.058994275,-0.115515515,-0.007638941,0.080059014,-0.0047651646,0.10370237,0.012030664,0.08968631,0.092788815,0.10219159,-0.020932483,0.10089952,-0.045732886,0.08657321,0.053503968,-0.179448,-0.029375875,0.16222602,-0.018669879,-0.07939839,0.07236512,-0.118515186,-0.19574618,-0.048024934,-0.12848063,-0.14490591,-0.019152459,-0.028111685,-0.006111415,0.029663516,-0.05022097,0.041932374,-0.049499694,0.0476911,0.037350636,0.06155176,-0.057554025,0.033714622,-0.10746693,-0.0055492483,-0.101822555,0.013393545,0.05616586,0.12760627,0.030601231,0.13734615,-0.0059788986,-0.1859549,0.06482947,0.066121,-0.046217073,0.11617856,-0.20507328,0.103242144,0.042559106,0.056302927,0.0940769,-0.0901079,0.047624595,-0.16097593,0.13737915,-0.08087134,0.014897801,0.074159026,-0.14672893,-0.03903671,-0.13113616,-0.07867824,-0.011397379,0.1753857,0.03144211,-0.12461443,0.00873273,-0.03223174,-0.026945297,-0.1317329,0.081974216,-0.122245535,-0.036197763,0.07042189,-0.031071054,0.08352991,0.049873862,0.07340921,0.07875415,-0.014671575,0.0048149223,0.06952361,-0.036723692,0.03708498,0.016517425,-0.003388447,0.011116097,0.13265218,-0.018771755,0.015743408,0.11901499,0.054800548,0.10221089,0.1817597,0.0037020992,0.16154888,-0.008617934,0.15938382,-0.13482344,-0.05005219,-0.025484616,90
0.05674903,0.0061706738,-0.045675907,-0.14470237,0.009881387,0.06353847,0.07209251,-0.22022954,0.019927809,0.02418692,0.004735625,-0.03573523,0.034916874,-0.112695016,0.14540957,0.14148816,0.010870582,-0.16086327,0.034086123,-0.08862009,0.08223118,0.09194852,-0.0736411,0.023179231,0.038663063,0.028121315,0.13068385,-0.028744651,0.057174813,0.10728129,0.08466394,-0.06760339,0.14276892,0.018905906,0.13646558,0.09496714,-0.13814026,-0.09919878,0.24049059,0.0035136612,-0.036808476,0.009839013,-0.18813376,-0.18067779,-0.0364921,-0.065319575,-0.18687813,-0.027091095,-0.027965557,-0.055555776,-0.010920318,-0.018207777,-0.015373521,-0.0064306273,0.08211953,0.027604418,0.06934426,-0.116707906,0.029759618,-0.11697507,0.016406922,-0.16636409,0.04282268,-0.04788852,0.041559637,-0.023581907,0.08637578,-0.06722342,-0.18724602,0.07940932,0.054307174,0.02139788,0.118360326,-0.22250913,0.11147036,-0.0017726799,0.048307344,0.10928247,-0.0035299144,0.04089413,-0.15603504,0.14578305,-0.05438673,0.023895185,0.07597175,-0.029394396,-0.06558418,-0.094373904,-0.0064298897,-0.02169768,0.1300126,0.13421045,-0.030611001,0.025737226,0.045318905,-0.031243917,-0.0940459,0.038314484,-0.12678437,-0.048460536,0.08832525,-0.0063325786,-0.015191688,0.075845964,0.086308986,0.061289378,-0.046323556,0.0436208,0.011558184,0.0002598747,-0.0002288144,-0.020471483,0.019796966,-0.0148595935,0.113950096,0.015291557,0.045690514,0.08068647,0.04980555,0.0767481,0.11392845,0.03800515,0.19460854,-0.11613225,0.11434586,-0.061370272,-0.006623422,-0.027218537,90
0.07679749,-0.054114155,-0.05977649,-0.12954433,-0.03460849,0.035150737,0.06747844,-0.1754301,0.009269838,0.0022412804,-0.02087812,-0.025031842,-0.029900119,-0.10359405,0.14323352,0.11583993,0.0085172,-0.13408977,0.027480653,-0.06276279,0.052441303,0.073604666,-0.117387764,0.008267808,0.073622935,0.035079107,0.09416387,-0.053101618,0.11373365,0.111531466,0.10844091,-0.034451257,0.10734149,-0.012550576,0.12248936,0.08904083,-0.17704426,-0.082331516,0.16826308,0.006037993,-0.06657025,0.09052647,-0.18259099,-0.16336156,-0.056297254,-0.096523374,-0.19840129,0.012526392,-0.028836433,-0.0380506,0.016721105,-0.060542524,0.022155605,-0.026905399,0.06671897,0.012631157,0.080112234,-0.070063554,0.026819192,-0.112560466,-0.012584553,-0.13696629,-0.005780598,0.044318017,0.082768925,0.027566416,0.10721779,-0.021717558,-0.1281947,0.10387475,0.06930572,-0.0028130356,0.116721965,-0.19898224,0.10639326,-0.0044862214,0.046416968,0.115595534,-0.06278334,0.054170962,-0.17187798,0.102999434,-0.10404677,0.0032179344,0.09974094,-0.12540027,-0.06074145,-0.14601423,-0.07470099,0.018708918,0.17500699,0.10739687,-0.11131869,0.0095281275,-0.048549876,-0.018089298,-0.08393158,0.065620996,-0.08981723,-0.058737624,0.038248546,0.0033165165,0.024995208,0.06200879,0.11354275,0.046298884,-0.029819889,0.008735189,0.020134278,-0.017778901,0.028638635,-0.007591563,0.029118083,-0.02092618,0.14466329,0.04386369,0.061504636,0.09184885,0.05479197,0.098521166,0.18912235,-0.011375944,0.13717723,-0.08180654,0.11696597,-0.14090143,-0.083389364,-0.025144871,90
0.118296005,-0.09778617,-0.14467274,-0.11796748,0.015703198,0.02723652,0.059703443,-0.14186153,0.055789717,-0.028970813,-0.028211135,-0.024496762,-0.02812781,-0.09957358,0.13561542,0.08799178,0.015496957,-0.15435916,0.058381565,-0.054446306,-0.023075366,0.093365505,-0.11681197,0.0105628865,0.079804696,0.031290527,0.11871909,-0.06945987,0.084176585,0.103869356,0.1440426,-0.036918703,0.12286286,-0.05057054,0.062425453,0.10991564,-0.19668667,-0.028626738,0.1784721,0.014983319,-0.069876656,0.0806909,-0.11865471,-0.18952997,-0.030894918,-0.085648224,-0.18245322,-0.005324029,-0.06226104,0.018188866,-0.01858567,-0.016620178,0.048312683,-0.05431022,0.05215108,-0.008821998,0.029788144,-0.02327704,0.03647062,-0.13285543,-0.028643556,-0.16096717,-0.004198094,0.03175003,0.08660766,0.02392719,0.100554824,-0.045398604,-0.15241545,0.060749978,0.09817717,-0.07593771,0.08529221,-0.21610695,0.059120156,-0.009279757,0.026245274,0.097482495,-0.064391024,0.026531845,-0.13034788,0.13052307,-0.05019512,0.03530122,0.07967989,-0.13012494,-0.055470545,-0.117942326,-0.061469287,0.0034767515,0.16428141,0.050126724,-0.1261301,0.012855283,-0.07222806,-0.018031886,-0.1531765,0.05846268,-0.14689481,-0.009890585,0.023289211,-0.018496519,0.09215081,0.038764402,0.047420282,0.04311063,0.011445372,0.03663991,0.0066377916,-0.035285372,0.041174985,0.027705023,0.047079735,0.0066773514,0.16858853,-0.012182893,0.02467341,0.0989694,0.07623932,0.07050669,0.18716492,0.0015536278,0.12416861,-0.04368537,0.12077998,-0.1556123,-0.0694267,-0.028821262,90
0.0596263,-0.07254409,-0.11605584,-0.11946283,-0.04809193,0.014082965,0.08834962,-0.20488164,-0.017580241,0.02867076,-0.03976008,-0.042127408,-0.0014878098,-0.13059427,0.16293657,0.09598863,0.0004724855,-0.17498134,0.013439989,-0.08945384,0.0063676285,0.06394155,-0.10082078,0.064010054,0.042776756,0.022226656,0.111735985,-0.092221335,0.054052092,0.11549318,0.19406223,-0.109764084,0.1289555,0.0015551737,0.0966059,0.108565636,-0.1841808,-0.008300245,0.23109454,0.046040747,-0.04821772,0.07592814,-0.102473944,-0.1735681,0.0074988096,-0.07500208,-0.13279168,0.02367903,-0.08014232,-0.053412277,-0.07270751,-0.013936698,0.014350276,-0.0353849,0.035527416,0.030351127,0.05936727,0.0010082928,0.0127520915,-0.14973876,0.0040801866,-0.15646042,-0.08793757,-0.014246926,0.05269351,-0.0030442567,0.069757506,-0.05240151,-0.21434987,0.063601345,0.12388385,-0.030601483,0.13856615,-0.25015748,0.08339088,-0.008174531,0.019865042,0.104227744,-0.059110157,0.03239673,-0.12073936,0.10325925,-0.059934642,0.026393577,0.07942535,-0.06448325,-0.049812596,-0.06836792,-0.049778182,-0.009051914,0.13772236,0.06328142,-0.054344155,0.04821545,0.0024955051,-0.022354098,-0.14253847,0.087059595,-0.11895811,-0.0155183505,0.08291668,-0.008873048,0.043017253,0.048889305,0.07104136,0.0027403939,0.012275681,0.04181742,0.016294073,-0.026717056,-0.0031000888,0.016305689,0.060008314,-0.018094592,0.06851658,0.0034267341,0.008001341,0.09412662,0.04121922,0.098711036,0.17344193,-0.0011785411,0.12652086,-0.080749005,0.102942996,-0.12417572,-0.027191501,-0.027679862,90
0.024372099,-0.048208985,-0.08754886,-0.11797612,0.0077916034,0.038990468,0.08348113,-0.20238079,0.029492019,0.03134411,0.01840243,-0.010955444,-0.026488084,-0.09556257,0.1517454,0.16074745,0.017481642,-0.123441406,0.00090914645,-0.08208723,0.05074161,0.0544717,-0.101445735,0.029367348,0.07774654,0.055816084,0.16843879,-0.07002041,0.081068285,0.11464207,0.12263656,-0.065518536,0.13407288,0.04173803,0.09584137,0.08363206,-0.12871458,-0.04799784,0.21179806,0.051806536,-0.030147757,0.010058727,-0.14121799,-0.1594212,-0.02369633,-0.10442551,-0.19326474,-0.026957797,0.015984826,-0.08621249,-0.030349476,-0.05005997,0.024301836,-2.766026e-05,0.05263559,0.027208457,0.12123341,-0.08950829,0.046686716,-0.097978756,-0.020045986,-0.09961128,-0.031149374,-0.022922477,0.08728916,-0.002425865,0.11424475,-0.034381256,-0.20894517,0.087955624,0.07363161,0.04204291,0.12262695,-0.18611844,0.11966295,-0.02753975,0.09267213,0.090602,-0.05699933,0.06294581,-0.2121255,0.11835605,-0.075462304,-0.018535083,0.070871,-0.00882563,-0.10572217,-0.060510278,0.0034026995,0.018233966,0.13596012,0.09984038,-0.032317456,0.007387392,0.007178788,-0.061019983,-0.09014815,0.07429763,-0.093920544,-0.037371576,0.112079896,-0.053399794,-0.002475815,0.058582477,0.13043828,0.07406961,-0.039312143,-0.0014380799,0.022895597,0.025216995,0.025806792,0.020852301,0.02776458,-0.04854473,0.12765208,-0.02173214,0.014526634,0.11402038,0.092178546,0.0918801,0.1664408,0.020596044,0.16372561,-0.09776324,0.09282409,-0.067958415,0.010668405,-0.0016009846,90
0.051716354,-0.031286865,-0.06019736,-0.17462718,0.037940003,0.019236773,0.080134355,-0.22595958,0.0026839082,0.03592382,0.009297542,0.001561294,-0.005601255,-0.09593825,0.15795887,0.13059452,-0.020754727,-0.11418858,0.00095858355,-0.089244954,0.06560321,0.020225348,-0.09326371,0.026087482,0.056370515,0.04603899,0.12750816,-0.093423076,0.019857625,0.12290449,0.15940231,-0.07325809,0.12830946,0.052072812,0.062126305,0.11395171,-0.113411956,-0.10184135,0.21684146,0.053281773,-0.017358236,0.01389293,-0.09645412,-0.1384464,-0.045897458,-0.075185694,-0.21805528,-0.0024677352,-0.039108347,-0.078511246,-0.03161257,-0.063382335,0.0019704988,0.01763034,0.06063247,-0.023799866,0.039304364,-0.10785667,0.008164186,-0.119225524,-0.011358027,-0.1393621,-0.030315744,-0.04412094,0.03371512,-0.024913566,0.02977401,-0.0834724,-0.16947785,0.09918185,0.11286933,0.035250213,0.13364002,-0.21709473,0.13064855,-0.02936568,0.103090994,0.09778884,-0.014514006,0.06517738,-0.18751927,0.11748897,-0.08919962,0.0019254347,0.09400352,0.0048375227,-0.1138724,-0.07345543,0.050747927,0.046091232,0.10836486,0.0980689,-0.030589174,0.045219313,0.030940982,-0.020038532,-0.089311846,0.0655277,-0.13017598,-0.05497709,0.14857772,-0.03550563,0.023175938,0.018197307,0.07558658,0.04014487,-0.025252298,-0.0048365854,-0.018990386,0.019974474,0.021357067,0.04419319,0.024834035,-0.080791,0.15167065,0.011388864,0.0053125625,0.09618607,0.054267917,0.07351773,0.12740591,-0.009532469,0.1973603,-0.10008122,0.051766057,-0.09399133,0.005289687,0.032853667,90
0.045587987,-0.012614843,-0.0828925,-0.099447206,0.026604036,0.082029134,0.096418254,-0.22160244,-0.036236662,0.10066066,-0.014000264,-0.052563615,-0.06662503,-0.12331895,0.1411289,0.13224515,-0.040711448,-0.13484995,-0.007076812,-0.13850039,0.048002284,0.05113315,-0.065696776,0.07891111,0.062065095,0.06755787,0.12224815,-0.09787989,0.051988848,0.099408284,0.22342676,-0.10666109,0.14379339,0.04672005,0.09634101,0.04728667,-0.07800477,-0.05710858,0.25884944,0.060252972,-0.043190606,0.01813677,-0.0789893,-0.17799024,0.021193236,-0.03723653,-0.17308293,0.04756304,0.0010628655,-0.11941622,-0.031846933,-0.04795264,0.03275251,0.055681422,0.03820422,0.047775928,0.08483417,-0.10825826,-0.0008084209,-0.08606472,-0.00079229334,-0.12848403,-0.033842027,-0.041897755,0.024016183,-0.039397195,0.060378145,-0.013597583,-0.1938551,0.07504727,0.091520466,0.062320143,0.084730916,-0.18232597,0.10256774,-0.019171748,0.071981914,0.14474598,-0.020917132,0.09312532,-0.18746507,0.09324992,-0.0659182,-0.031574562,0.030511811,0.0019786279,-0.1033417,-0.029927203,0.048763514,-0.023931181,0.08955746,0.09310443,0.016630456,0.079951994,0.09761908,-0.07417192,-0.11828055,0.07702068,-0.06810419,-0.031499363,0.15074836,-0.06522962,-0.026235294,0.059740987,0.079966836,0.030713595,-0.084639855,-0.021387456,-0.030482698,0.004023341,-0.03807987,0.02067456,0.007864071,-0.088904746,0.072418004,0.032338366,-0.022368265,0.08791187,0.02596133,0.11154205,0.09567605,-0.021126514,0.19390489,-0.060176477,0.07105525,-0.058260996,0.04370937,0.015291862,90
0.06637126,-0.038912904,-0.08775132,-0.117665,0.0049490733,-0.005700371,0.06425577,-0.22195277,0.022357572,-0.029493641,0.047286753,0.009939975,0.016364481,-0.15237881,0.15512322,0.12944843,0.034493454,-0.15893371,-0.02521586,-0.05259111,0.02034717,0.036552973,-0.13092352,0.024181608,0.08066745,0.027383909,0.11957423,0.013017953,0.067581266,0.075695604,0.13247102,-0.0685554,0.11297452,0.012214438,0.015294074,0.14742649,-0.1647722,-0.10128057,0.15229338,0.015284196,-0.047277413,0.06758733,-0.09282159,-0.14843474,-0.006613377,-0.07893833,-0.16373384,-0.00038035316,-0.054754313,-0.05231228,0.007016684,-0.035417035,0.009705297,-0.015768474,0.045431223,0.029787889,0.067081824,-0.07393329,0.02764069,-0.05605143,-0.008798379,-0.10570412,-0.012557868,0.012335155,0.098188736,0.023429224,0.09957183,-0.079948954,-0.17597999,0.06113529,0.101103395,-0.018582692,0.08751755,-0.21657526,0.13633591,0.033602748,0.05247499,0.10759529,-0.031462085,0.053303815,-0.15580235,0.16829608,-0.07278015,-0.025646962,0.09300174,-0.05757949,-0.1048284,-0.061260752,0.034678273,-0.0031229788,0.14317787,0.07822443,-0.0001514381,0.045008373,0.0150660975,-0.0032300118,-0.15792121,0.04684923,-0.14531197,-0.008013168,0.14953774,-0.065770306,0.050560102,0.0072619324,0.061412163,0.052926034,-0.026312266,0.03152002,0.009413129,0.002259021,-0.0155449575,0.081096314,0.026915198,-0.04070654,0.15105951,0.0073412433,-0.01531156,0.10723746,0.055983737,0.09228685,0.1842088,-0.015830042,0.20894732,-0.09330919,0.14801659,-0.12206461,0.02416273,-0.023096303,90
-0.02703021,0.0009265834,-0.027014026,-0.14081511,0.035662793,0.02077732,0.16716628,-0.21663079,0.010980699,0.033179715,0.035020266,-0.057685502,-0.039261766,-0.0272451,0.09171578,0.17397207,-0.059547726,-0.12269556,-0.00051254936,-0.11476107,0.05989692,0.04625895,-0.037865747,0.042752683,0.05030871,0.038906842,0.19000852,-0.12784678,0.011141319,0.08782478,0.12415742,-0.09045248,0.17653139,0.13906007,0.08799125,0.0695693,-0.07624193,-0.10516489,0.18113375,0.010497461,-0.037157904,-0.030258818,-0.113811344,-0.086756565,-0.053065024,-0.10710434,-0.2428112,0.022063034,-0.009945224,-0.059825283,-0.047401816,-0.029682314,-0.029764052,0.08275346,0.056417536,0.01772663,0.08586433,-0.08388971,-0.09662738,-0.10554639,-0.036266565,-0.040424157,-0.035859525,-0.015789824,0.02736241,0.03601459,0.007572936,-0.014126607,-0.1672219,0.1636942,0.12857816,0.057063323,0.13881959,-0.15844467,0.06901467,-0.045422737,0.077054515,0.019505244,0.020245695,0.07712085,-0.17331526,0.16613068,0.0010412462,-0.007214926,0.11464079,0.0633036,-0.077158436,-0.018146053,0.08491191,0.017978571,0.06641645,0.11640775,0.056013823,0.089010045,0.066203065,-0.013348086,-0.115841165,0.10348948,-0.121965215,-0.051129162,0.13861723,-0.06683369,-0.042423483,0.09601037,0.11992552,0.01758497,-0.04125929,0.020201787,-0.042278465,-0.02001645,-0.0030012606,-0.02332216,0.06284256,-0.02782343,0.040193364,0.0016934107,0.0709217,0.07588881,0.06932094,0.038901523,0.1394345,0.064839944,0.173781,-0.120141305,0.06905233,-0.02377833,0.045036435,0.044699293,90
0.10547608,-0.0971348,-0.11751725,-0.11120646,-0.046501305,0.0348704,0.042160936,-0.14643997,0.034183472,-0.02673621,-0.012879457,0.021069422,-0.007986978,-0.120706685,0.13211328,0.10578464,0.010900218,-0.18004532,0.007080272,-0.04413982,-0.02444064,0.06863852,-0.12643316,0.04771628,0.0420188,0.01911108,0.13343586,-0.04237328,0.10915856,0.08953712,0.14130157,-0.03529855,0.096210554,-0.03159396,0.006768831,0.086699516,-0.23013113,-0.0071885544,0.20206144,0.035763446,-0.06489116,0.07844079,-0.08656571,-0.2204299,0.009648381,-0.07784693,-0.12345942,0.008194075,-0.06737663,-0.020850072,-0.012319225,-0.0089930445,0.060489845,-0.035162933,0.021500934,0.026946394,0.036190104,-0.029708903,0.04578157,-0.068770334,-0.011656417,-0.12170026,-0.04258194,0.05613489,0.12928359,0.0074830987,0.13774967,-0.041788865,-0.21227053,0.042980865,0.062155686,-0.03492194,0.1218012,-0.19240779,0.12037833,-0.0021934903,0.013874764,0.12285732,-0.07985242,0.0073952805,-0.15244749,0.09678569,-0.08440758,0.001096428,0.061419897,-0.11717127,-0.049395967,-0.118309766,-0.052772325,-0.044804666,0.17832303,0.061521016,-0.06233235,-0.024437478,0.013131594,-0.0041132593,-0.15250069,0.06942285,-0.12188885,-0.038845964,0.062443126,-0.039971955,0.07882718,0.049472474,0.07715443,0.050298437,-0.012054109,0.035311952,0.016250167,-0.028543834,0.04960379,0.04741891,0.02367739,-0.017610142,0.12342184,0.018105788,-0.043551352,0.15882371,0.035874438,0.08219474,0.15014097,-0.02303417,0.15849032,-0.023542985,0.13732082,-0.15493144,-0.059672456,-0.03932576,90
0.1347623,-0.19645572,0.02897473,-0.114462346,-0.17650002,0.01804431,0.04899437,-0.09963775,-0.1895365,0.06585441,0.030841926,-0.09412281,0.035887968,0.023515742,0.010136808,-0.02177974,0.11647578,-0.123595566,0.039843395,0.09187676,-0.12052354,0.0034136612,-0.11056415,0.04188196,0.16658804,0.045995064,0.040783998,0.014708586,0.07149391,0.018124081,0.09642903,0.056233842,0.059880603,-0.15072748,-0.03800827,-0.01711612,0.02943259,-0.010846097,0.04529736,0.021582142,0.065429814,0.06609038,0.045948796,-0.013921803,-0.019199409,-0.16642575,0.038538072,0.09963885,0.016358491,0.04274046,0.11184512,-0.09059999,0.034426533,-0.14804877,0.00269384,-0.10370819,0.058379173,0.0728726,0.0340333,0.03267045,0.049421366,-0.1436401,0.04013327,0.12832883,0.023106255,0.13195187,0.054166317,0.070020296,0.1758126,0.00857807,-0.16063842,-0.07658682,0.061016258,-0.1376319,-0.06038814,0.020343555,-0.012713491,-0.04570586,0.09646774,0.04489205,-0.1395471,0.10036928,0.006947293,0.076296,0.10576645,-0.06198924,0.07350019,-0.058062077,-0.04042916,0.18583533,0.12597209,0.031280864,-0.0039516944,0.06111811,0.02767722,0.043328356,0.09900864,0.082789175,-0.14108534,-0.020053908,0.07422763,-0.03213796,0.1679792,0.036514465,-0.11935247,-0.050044544,-0.012348432,0.06764029,-0.03116814,-0.12103868,-0.05213264,0.042986598,0.17106177,-0.048334617,0.049610693,-0.13831918,0.023207212,0.12915194,0.18699184,0.023466174,0.13434668,-0.0040760715,-0.048353918,0.0830367,0.05369992,-0.14498968,-0.07745888,0.0014146765,71
0.031176997,-0.17939624,0.06702332,-0.122096255,-0.033181522,0.08833159,0.051399704,0.019185357,0.019797498,0.013711161,0.07496033,-0.12589869,-0.014040317,-0.086482555,-0.004615142,0.033435136,0.11284049,-0.030007482,0.115536265,0.07651845,-0.005873752,0.004495906,-0.13814735,0.03362603,0.06067421,0.109578505,0.052134987,-0.020387786,-0.00048154083,0.086114086,0.035458993,0.073462024,-0.01478209,-0.102372125,0.060545657,-0.063299984,-0.025979562,0.035545032,-0.032416996,0.068239115,0.10746953,-0.04226545,-0.0077601853,-0.010616228,-0.11151402,-0.11825402,0.094021305,0.07350659,-0.051564045,0.07782302,-0.0038987207,0.0145257665,0.028052025,-0.08001198,0.03275218,-0.110035904,0.12495234,0.0182939,-0.014801692,-0.06453114,0.06306704,-0.06394429,0.02883474,0.26181832,0.05605184,0.10279106,0.04069162,0.083888374,0.14243625,-0.019083666,-0.076663814,-0.21964297,0.13825649,-0.041487988,-0.044402633,0.06637294,-0.007500397,0.0008010551,-0.036838904,0.0278795,-0.17613071,-0.047538757,-0.035510734,0.012124243,0.204672,-0.11288863,0.15367527,-0.03580515,-0.12241624,0.2296398,0.038247168,-0.010912736,0.0014104961,-0.030904163,0.043379672,0.008227315,0.112452835,0.12878846,-0.19135092,-0.058141656,0.034311198,0.047076274,0.11411179,0.05422,-0.02984484,0.020640614,0.0055401484,0.08288189,0.048465278,-0.13880135,0.01432822,-0.028886784,0.15474531,-0.006938283,-0.05093048,-0.11028222,0.011047202,0.085903734,0.21524024,-0.014828327,0.09831488,0.072444476,-0.13091362,0.062100902,0.0766968,-0.15606238,-0.10543048,0.09415297,71
0.174494,-0.109666795,0.048504654,-0.1078863,-0.1759817,-0.035791736,0.049514,-0.10787773,-0.16700837,0.023149787,-0.024239872,-0.07322184,-0.0065348954,0.07599958,-0.01714663,-0.10551407,0.08686867,-0.18237354,0.024625925,0.00064857467,-0.087965176,0.01742701,-0.18197769,0.021657893,0.13296673,-0.09400177,-0.023991128,0.05863923,0.028866118,0.028953724,0.11541428,0.045278285,0.011346697,-0.096024,-0.03533943,-0.0683661,0.024846466,-0.06458604,0.06886407,-0.028498622,0.03780872,0.11202323,0.004921616,-0.062092945,-0.031171435,-0.117751405,0.034087993,0.14950123,-0.011325146,0.11520262,0.048968937,0.014475929,0.07250878,-0.20413208,0.012040223,-0.0075838757,0.019409422,0.05099851,0.05698059,0.05597022,0.06965484,-0.094259754,0.027882295,0.20952195,0.05660645,0.14398727,0.023128226,0.08157859,0.07736545,0.0073075397,-0.0897476,-0.09037933,0.11566299,-0.19716184,-0.10330944,0.019071965,0.01943223,-0.026870776,0.056578927,-0.014926963,-0.104918115,0.09206986,0.036672384,0.09152305,0.11836976,-0.15189041,0.041680373,-0.12728706,-0.029809557,0.09452837,0.09885283,0.07912933,-0.054154247,0.070026666,0.11476785,0.02512478,0.07553111,0.08021379,-0.09191533,0.009156631,0.08752073,0.07476395,0.13281973,-0.015601451,-0.120278336,-0.003889551,0.031187074,0.0819091,-0.06562798,-0.19184494,-0.076684766,0.027702304,0.14660893,-0.013694882,0.022843784,-0.047018975,0.08577422,0.18739714,0.063123114,0.09640846,0.10846119,0.0073793395,0.02296922,0.03970819,0.07320104,-0.13685434,-0.08485282,-0.046860207,71
0.087826826,-0.12267372,0.10187167,-0.11778483,-0.21054393,-0.083966225,-0.008867233,-0.104062244,-0.2564719,0.024705082,-0.02516533,-0.10034799,-0.03418173,0.07568838,0.040598,-0.016323738,0.013639189,-0.18319474,-0.030363094,-0.021086225,-0.07348214,-0.03551178,-0.12447793,0.06350596,0.15615045,-0.018420897,-0.0032414405,0.058034193,0.108828664,0.016538091,0.027938927,0.020755675,-0.0050617848,-0.15542427,-0.007708491,-0.008957428,-0.021857737,-0.07904665,0.032165408,0.014115713,0.038117714,0.07452088,-0.040622737,0.012297858,0.03259944,-0.09299106,0.013348655,0.17990309,-0.028236631,-0.009538737,0.11924071,-0.03777709,0.0998607,-0.13917018,0.0106275035,-0.055624645,0.14748548,0.04464218,0.048166033,0.14944232,0.10415156,-0.09582404,-0.017893564,0.14413813,0.00464332,0.068605125,0.06920319,-0.0004791522,0.1008779,-0.018763416,-0.18405788,0.008602927,0.0034047,-0.14286889,-0.044034366,0.022006964,-0.02038843,0.080724016,0.12001558,-0.022250216,-0.12454778,0.09947587,-0.03541836,-0.01037451,0.075931914,-0.1542583,0.010929185,-0.08952326,-0.011997216,0.04058971,0.15170643,0.1014153,0.027900394,0.07097383,0.102025844,0.061786797,0.12161544,0.040444728,-0.027963195,-0.026507653,0.09854186,-0.030207831,0.09849106,0.033700664,-0.022090413,-0.1256933,-0.03628257,0.10801909,-0.011384691,-0.09407519,-0.09912453,-0.05021896,0.17421685,-0.06584431,-0.041393813,-0.047834896,0.13273548,0.20186706,0.02555941,0.110800765,0.12021184,-0.019323025,-0.04454708,-0.0014292786,0.09753501,-0.08803604,-0.11909553,-0.11674937,71
